ANO,IBGE7,NOME,IDEB_AF,POP_TOT
2013,2111003,São João Batista,2.9,20152
2013,2111029,São João do Carú,3.5,15599
2013,2111052,São João do Paraíso,3.6,10917
2013,2111078,São João do Soter,3.1,17809
2013,2111102,São João dos Patos,4,25199
2013,2111201,São José de Ribamar,3.9,170423
2013,2111250,São José dos Basílios,2.7,7507
2013,2111300,São Luís,3.8,1053922
2013,2111409,São Luís Gonzaga do Maranhão,,19510
2013,2111508,São Mateus do Maranhão,2.9,40095
2013,2111532,São Pedro da Água Branca,3.4,12287
2013,2111573,São Pedro dos Crentes,2.8,4520
2013,2111607,São Raimundo das Mangabeiras,3.3,18093
2013,2111631,São Raimundo do Doca Bezerra,,5554
2013,2111672,São Roberto,,6329
2013,2111706,São Vicente Ferrer,2.6,21445
2013,2111722,Satubinha,,12959
2013,2111748,Senador Alexandre Costa,3.1,10657
2013,2111763,Senador La Rocque,3.4,14315
2013,2111789,Serrano do Maranhão,3.5,10693
2013,2111805,Sítio Novo,3.6,17449
2013,2111904,Sucupira do Norte,3.3,10454
2013,2111953,Sucupira do Riachão,3.5,5498
2013,2112001,Tasso Fragoso,3.3,8130
2013,2112100,Timbiras,3.1,28368
2013,2112209,Timon,3.6,161721
2013,2112233,Trizidela do Vale,3.9,19559
2013,2112274,Tufilândia,3.1,5681
2013,2112308,Tuntum,3.6,40273
2013,2112407,Turiaçu,3.1,34554
2013,2112456,Turilândia,2.6,24190
2013,2112506,Tutóia,3.3,55705
2013,2112605,Urbano Santos,,31335
2013,2112704,Vargem Grande,3.9,52937
2013,2112803,Viana,2.6,50687
2013,2112852,Vila Nova dos Martírios,3,12352
2013,2112902,Vitória do Mearim,2.9,31793
2013,2113009,Vitorino Freire,3.4,30959
2013,2114007,Zé Doca,3.2,49848
2013,2200053,Acauã,3.8,6890
2013,2200103,Agricolândia,4.1,5097
2013,2200202,Água Branca,4.6,16869
2013,2200251,Alagoinha do Piauí,3.1,7467
2013,2200277,Alegrete do Piauí,3.5,5211
2013,2200301,Alto Longá,3.2,13923
2013,2200400,Altos,3.3,39522
2013,2200459,Alvorada do Gurguéia,3.5,5216
2013,2200509,Amarante,2.7,17298
2013,2200608,Angical do Piauí,3.5,6703
2013,2200707,Anísio de Abreu,3.4,9456
2013,2200806,Antônio Almeida,3.1,3090
2013,2200905,Aroazes,3.4,5784
2013,2200954,Aroeiras do Itaim,,2459
2013,2201002,Arraial,3.3,4688
2013,2201051,Assunção do Piauí,2.6,7645
2013,2201101,Avelino Lopes,2.9,11341
2013,2201150,Baixa Grande do Ribeiro,3.1,11014
2013,2201176,Barra D&apos;Alcântara,3.5,3886
2013,2201200,Barras,4,45786
2013,2201309,Barreiras do Piauí,,3278
2013,2201408,Barro Duro,3.2,6627
2013,2201507,Batalha,3.1,26215
2013,2201556,Bela Vista do Piauí,3.5,3882
2013,2201572,Belém do Piauí,4,3413
2013,2201606,Beneditinos,4.1,10014
2013,2201705,Bertolínia,3.1,5389
2013,2201739,Betânia do Piauí,3.8,6086
2013,2201770,Boa Hora,3.5,6516
2013,2201804,Bocaina,4.5,4425
2013,2201903,Bom Jesus,3.4,23826
2013,2201919,Bom Princípio do Piauí,3.5,5447
2013,2201929,Bonfim do Piauí,2.5,5512
2013,2201945,Boqueirão do Piauí,3.9,6335
2013,2201960,Brasileira,4.2,8116
2013,2201988,Brejo do Piauí,3.2,3749
2013,2202000,Buriti dos Lopes,4.2,19352
2013,2202026,Buriti dos Montes,5,8138
2013,2202059,Cabeceiras do Piauí,3.7,10220
2013,2202075,Cajazeiras do Piauí,4.1,3438
2013,2202083,Cajueiro da Praia,2.9,7375
2013,2202091,Caldeirão Grande do Piauí,3.4,5742
2013,2202109,Campinas do Piauí,3.1,5489
2013,2202117,Campo Alegre do Fidalgo,2.3,4851
2013,2202133,Campo Grande do Piauí,4.3,5746
2013,2202174,Campo Largo do Piauí,2.9,7016
2013,2202208,Campo Maior,4,45827
2013,2202251,Canavieira,2.8,3920
2013,2202307,Canto do Buriti,3.3,20528
2013,2202406,Capitão de Campos,4,11173
2013,2202455,Capitão Gervásio Oliveira,,3975
2013,2202505,Caracol,2.6,10527
2013,2202539,Caraúbas do Piauí,2.8,5676
2013,2202554,Caridade do Piauí,3.4,4951
2013,2202604,Castelo do Piauí,4.5,18469
2013,2202653,Caxingó,3.8,5213
2013,2202703,Cocal,2.9,27274
2013,2202711,Cocal de Telha,3.8,4601
2013,2202729,Cocal dos Alves,5,5677
2013,2202737,Coivaras,3.4,3901
2013,2202752,Colônia do Gurguéia,3.6,6238
2013,2202778,Colônia do Piauí,4.1,7515
2013,2202802,Conceição do Canindé,3.8,4528
2013,2202851,Coronel José Dias,3.6,4594
2013,2202901,Corrente,3.1,25927
2013,2203008,Cristalândia do Piauí,3.3,8033
2013,2203107,Cristino Castro,,10164
2013,2203206,Curimatá,3.2,11030
2013,2203230,Currais,3.7,4811
2013,2203255,Curralinhos,3.6,4297
2013,2203271,Curral Novo do Piauí,2.9,5027
2013,2203305,Demerval Lobão,3.1,13496
2013,2203354,Dirceu Arcoverde,2.6,6818
2013,2203404,Dom Expedito Lopes,4.3,6712
2013,2203420,Domingos Mourão,5.4,4292
2013,2203453,Dom Inocêncio,3.9,9364
2013,2203503,Elesbão Veloso,2.9,14496
2013,2203602,Eliseu Martins,4,4773
2013,2203701,Esperantina,3.3,38607
2013,2203750,Fartura do Piauí,3.1,5171
2013,2203800,Flores do Piauí,,4396
2013,2203859,Floresta do Piauí,3.3,2511
2013,2203909,Floriano,4.2,58586
2013,2204006,Francinópolis,,5270
2013,2204105,Francisco Ayres,3.1,4392
2013,2204154,Francisco Macedo,3.2,2984
2013,2204204,Francisco Santos,3.9,8924
2013,2204303,Fronteiras,4,11368
2013,2204352,Geminiano,3.5,5276
2013,2204402,Gilbués,3.2,10504
2013,2204501,Guadalupe,4.3,10342
2013,2204550,Guaribas,2.1,4464
2013,2204600,Hugo Napoleão,3.2,3809
2013,2204659,Ilha Grande,3.3,9136
2013,2204709,Inhuma,3.8,15017
2013,2204808,Ipiranga do Piauí,4.2,9534
2013,2204907,Isaías Coelho,3.2,8368
2013,2205003,Itainópolis,3.5,11302
2013,2205102,Itaueira,3.6,10806
2013,2205151,Jacobina do Piauí,3.5,5710
2013,2205201,Jaicós,3.1,18501
2013,2205250,Jardim do Mulato,3.4,4389
2013,2205276,Jatobá do Piauí,3.4,4743
2013,2205300,Jerumenha,3.7,4403
2013,2205359,João Costa,2.8,2971
2013,2205409,Joaquim Pires,4.2,14032
2013,2205458,Joca Marques,3.2,5253
2013,2205508,José de Freitas,3.3,38005
2013,2205516,Juazeiro do Piauí,3.3,4828
2013,2205524,Júlio Borges,3.2,5479
2013,2205532,Jurema,,4623
2013,2205540,Lagoinha do Piauí,4.7,2741
2013,2205557,Lagoa Alegre,3.6,8245
2013,2205565,Lagoa do Barro do Piauí,3.9,4568
2013,2205573,Lagoa de São Francisco,3.3,6566
2013,2205581,Lagoa do Piauí,2.1,3948
2013,2205599,Lagoa do Sítio,3.3,4995
2013,2205607,Landri Sales,,5266
2013,2205706,Luís Correia,2.9,29252
2013,2205805,Luzilândia,3.1,25005
2013,2205854,Madeiro,2.9,8034
2013,2205904,Manoel Emídio,4.5,5260
2013,2205953,Marcolândia,3.8,8121
2013,2206001,Marcos Parente,3.8,4484
2013,2206050,Massapê do Piauí,2.5,6305
2013,2206100,Matias Olímpio,2.9,10664
2013,2206209,Miguel Alves,3,32900
2013,2206308,Miguel Leão,2.8,1244
2013,2206357,Milton Brandão,3.4,6797
2013,2206407,Monsenhor Gil,3.6,10411
2013,2206506,Monsenhor Hipólito,4.5,7541
2013,2206605,Monte Alegre do Piauí,2.4,10438
2013,2206654,Morro Cabeça no Tempo,2.8,4082
2013,2206670,Morro do Chapéu do Piauí,3.4,6622
2013,2206696,Murici dos Portelas,3.6,8781
2013,2206704,Nazaré do Piauí,3.9,7300
2013,2206720,Nazária,,8289
2013,2206753,Nossa Senhora de Nazaré,3,4696
2013,2206803,Nossa Senhora dos Remédios,3.3,8419
2013,2206902,Novo Oriente do Piauí,2.3,6505
2013,2206951,Novo Santo Antônio,,3354
2013,2207009,Oeiras,3.5,36195
2013,2207108,Olho D&apos;Água do Piauí,3.5,2698
2013,2207207,Padre Marcos,3.4,6735
2013,2207306,Paes Landim,3.3,4077
2013,2207355,Pajeú do Piauí,4.3,3460
2013,2207405,Palmeira do Piauí,2.9,4997
2013,2207504,Palmeirais,2.4,14090
2013,2207553,Paquetá,2.9,3919
2013,2207603,Parnaguá,2.8,10494
2013,2207702,Parnaíba,3.3,148832
2013,2207751,Passagem Franca do Piauí,2.7,4457
2013,2207777,Patos do Piauí,3.8,6223
2013,2207793,Pau D&apos;Arco do Piauí,3.3,3888
2013,2207801,Paulistana,2.9,20093
2013,2207850,Pavussu,3,3655
2013,2207900,Pedro II,3.5,37968
2013,2207934,Pedro Laurentino,3.7,2463
2013,2207959,Nova Santa Rita,3.4,4264
2013,2208007,Picos,3.7,76042
2013,2208106,Pimenteiras,3,11884
2013,2208205,Pio IX,3.7,17979
2013,2208304,Piracuruca,4.2,28179
2013,2208403,Piripiri,4.4,62542
2013,2208502,Porto,3.3,12188
2013,2208551,Porto Alegre do Piauí,3.2,2625
2013,2208601,Prata do Piauí,4,3109
2013,2208650,Queimada Nova,3.1,8743
2013,2208700,Redenção do Gurguéia,3,8556
2013,2208809,Regeneração,2.8,17696
2013,2208858,Riacho Frio,2.9,4259
2013,2208874,Ribeira do Piauí,3.2,4354
2013,2208908,Ribeiro Gonçalves,3.8,7068
2013,2209005,Rio Grande do Piauí,3.7,6327
2013,2209104,Santa Cruz do Piauí,3.3,6110
2013,2209153,Santa Cruz dos Milagres,4.4,3893
2013,2209203,Santa Filomena,3.8,6150
2013,2209302,Santa Luz,4.1,5666
2013,2209351,Santana do Piauí,4.2,4522
2013,2209377,Santa Rosa do Piauí,3.6,5182
2013,2209401,Santo Antônio de Lisboa,3.7,6182
2013,2209450,Santo Antônio dos Milagres,2.8,2102
2013,2209500,Santo Inácio do Piauí,3.4,3706
2013,2209559,São Braz do Piauí,3,4363
2013,2209609,São Félix do Piauí,,2945
2013,2209658,São Francisco de Assis do Piauí,3.2,5728
2013,2209708,São Francisco do Piauí,4.7,6335
2013,2209757,São Gonçalo do Gurguéia,,2923
2013,2209807,São Gonçalo do Piauí,3.2,4866
2013,2209856,São João da Canabrava,4.4,4509
2013,2209872,São João da Fronteira,3.3,5760
2013,2209906,São João da Serra,3.9,6122
2013,2209955,São João da Varjota,2.8,4728
2013,2209971,São João do Arraial,3.4,7636
2013,2210003,São João do Piauí,3.3,20000
2013,2210052,São José do Divino,4.8,5227
2013,2210102,São José do Peixe,3.4,3707
2013,2210201,São José do Piauí,4,6621
2013,2210300,São Julião,3.8,5761
2013,2210359,São Lourenço do Piauí,2.8,4483
2013,2210375,São Luis do Piauí,4.5,2591
2013,2210383,São Miguel da Baixa Grande,,2403
2013,2210391,São Miguel do Fidalgo,2.7,2995
2013,2210409,São Miguel do Tapuio,3.9,18162
2013,2210508,São Pedro do Piauí,3,13913
2013,2210607,São Raimundo Nonato,3,33400
2013,2210623,Sebastião Barros,3.3,3499
2013,2210631,Sebastião Leal,3.2,4189
2013,2210656,Sigefredo Pacheco,3.5,9777
2013,2210706,Simões,4.1,14372
2013,2210805,Simplício Mendes,3.3,12341
2013,2210904,Socorro do Piauí,3.6,4527
2013,2210938,Sussuapara,3.6,6457
2013,2210953,Tamboril do Piauí,4.2,2826
2013,2210979,Tanque do Piauí,3.8,2683
2013,2211001,Teresina,3.9,836475
2013,2211100,União,3.5,43403
2013,2211209,Uruçuí,3.7,20779
2013,2211308,Valença do Piauí,3.9,20541
2013,2211357,Várzea Branca,3.3,4910
2013,2211407,Várzea Grande,4.3,4346
2013,2211506,Vera Mendes,2.6,3020
2013,2211605,Vila Nova do Piauí,5,3010
2013,2211704,Wall Ferraz,4.1,4355
2013,2300101,Abaiara,4.1,11089
2013,2300150,Acarape,3.4,16011
2013,2300200,Acaraú,4.2,60137
2013,2300309,Acopiara,4.3,52661
2013,2300408,Aiuaba,4.4,16784
2013,2300507,Alcântaras,3.8,11171
2013,2300606,Altaneira,4.3,7196
2013,2300705,Alto Santo,4.4,16767
2013,2300754,Amontada,4.3,41227
2013,2300804,Antonina do Norte,4.4,7172
2013,2300903,Apuiarés,3.9,14397
2013,2301000,Aquiraz,4.8,76186
2013,2301109,Aracati,4.1,71749
2013,2301208,Aracoiaba,3.8,25988
2013,2301257,Ararendá,3.9,10723
2013,2301307,Araripe,4.2,21170
2013,2301406,Aratuba,5.2,11482
2013,2301505,Arneiroz,4.3,7766
2013,2301604,Assaré,4.1,22988
2013,2301703,Aurora,3.3,24716
2013,2301802,Baixio,4.6,6165
2013,2301851,Banabuiú,3.9,17775
2013,2301901,Barbalha,4.6,57818
2013,2301950,Barreira,4,20371
2013,2302008,Barro,3.7,22104
2013,2302057,Barroquinha,4.1,14771
2013,2302107,Baturité,3.7,34512
2013,2302206,Beberibe,4.8,51442
2013,2302305,Bela Cruz,4.2,31804
2013,2302404,Boa Viagem,4,53608
2013,2302503,Brejo Santo,5.1,47218
2013,2302602,Camocim,4,61918
2013,2302701,Campos Sales,3.6,27030
2013,2302800,Canindé,4.1,76439
2013,2302909,Capistrano,3.3,17470
2013,2303006,Caridade,3.8,21236
2013,2303105,Cariré,5,18629
2013,2303204,Caririaçu,3.9,26821
2013,2303303,Cariús,4.2,18815
2013,2303402,Carnaubal,4.6,17282
2013,2303501,Cascavel,4.4,68926
2013,2303600,Catarina,3.7,19676
2013,2303659,Catunda,3.6,10218
2013,2303709,Caucaia,3.8,344936
2013,2303808,Cedro,4,24958
2013,2303907,Chaval,3.3,12865
2013,2303931,Choró,3.1,13195
2013,2303956,Chorozinho,3.7,19187
2013,2304004,Coreaú,4.9,22653
2013,2304103,Crateús,4.1,74103
2013,2304202,Crato,3.9,126591
2013,2304236,Croatá,3.6,17569
2013,2304251,Cruz,4.8,23344
2013,2304269,Deputado Irapuan Pinheiro,4.7,9360
2013,2304277,Ererê,4.3,7041
2013,2304285,Eusébio,4.6,49455
2013,2304301,Farias Brito,4.4,19015
2013,2304350,Forquilha,4.9,22998
2013,2304400,Fortaleza,3.8,2551806
2013,2304459,Fortim,4.8,15603
2013,2304509,Frecheirinha,4.5,13402
2013,2304608,General Sampaio,4.7,6591
2013,2304657,Graça,4.3,15281
2013,2304707,Granja,3.7,53435
2013,2304806,Granjeiro,5.2,4569
2013,2304905,Groaíras,5.5,10668
2013,2304954,Guaiúba,3.7,25310
2013,2305001,Guaraciaba do Norte,4.6,38832
2013,2305100,Guaramiranga,4.3,3909
2013,2305209,Hidrolândia,4,19882
2013,2305233,Horizonte,4.9,60584
2013,2305266,Ibaretama,3.2,13155
2013,2305308,Ibiapina,3.7,24458
2013,2305332,Ibicuitinga,4.3,11890
2013,2305357,Icapuí,4.3,19129
2013,2305407,Icó,3.4,66885
2013,2305506,Iguatu,4.4,100053
2013,2305605,Independência,4.5,25946
2013,2305654,Ipaporanga,4.2,11500
2013,2305704,Ipaumirim,3.6,12256
2013,2305803,Ipu,3.5,41190
2013,2305902,Ipueiras,3.7,38159
2013,2306009,Iracema,4,14011
2013,2306108,Irauçuba,4.5,23202
2013,2306207,Itaiçaba,4,7567
2013,2306256,Itaitinga,4.1,37705
2013,2306306,Itapagé,4.4,50211
2013,2306405,Itapipoca,4.1,122220
2013,2306504,Itapiúna,3.5,19409
2013,2306553,Itarema,3.7,39494
2013,2306603,Itatira,3.8,19861
2013,2306702,Jaguaretama,3.9,18040
2013,2306801,Jaguaribara,3.7,10892
2013,2306900,Jaguaribe,4.4,34683
2013,2307007,Jaguaruana,4,33174
2013,2307106,Jardim,4.3,27067
2013,2307205,Jati,4.8,7764
2013,2307254,Jijoca de Jericoacoara,4.6,18292
2013,2307304,Juazeiro do Norte,3.8,261289
2013,2307403,Jucás,3.8,24351
2013,2307502,Lavras da Mangabeira,3.5,31435
2013,2307601,Limoeiro do Norte,4.6,57372
2013,2307635,Madalena,4.1,19017
2013,2307650,Maracanaú,4.4,217922
2013,2307700,Maranguape,3.9,120405
2013,2307809,Marco,3.8,25944
2013,2307908,Martinópole,4.4,10693
2013,2308005,Massapê,3.7,36854
2013,2308104,Mauriti,4.4,45640
2013,2308203,Meruoca,5.3,14377
2013,2308302,Milagres,4.3,28487
2013,2308351,Milhã,4.2,13207
2013,2308377,Miraíma,3.7,13259
2013,2308401,Missão Velha,3.2,35056
2013,2308500,Mombaça,4,43493
2013,2308609,Monsenhor Tabosa,4.1,16984
2013,2308708,Morada Nova,4.1,62287
2013,2308807,Moraújo,4.4,8393
2013,2308906,Morrinhos,4.4,21561
2013,2309003,Mucambo,4.4,14335
2013,2309102,Mulungu,4.7,12196
2013,2309201,Nova Olinda,4.7,14908
2013,2309300,Nova Russas,3.9,31692
2013,2309409,Novo Oriente,4.4,28075
2013,2309458,Ocara,4.4,24829
2013,2309508,Orós,3.6,21503
2013,2309607,Pacajus,3.9,66510
2013,2309706,Pacatuba,4,77723
2013,2309805,Pacoti,3.2,11857
2013,2309904,Pacujá,3.7,6131
2013,2310001,Palhano,4.4,9126
2013,2310100,Palmácia,3.6,12624
2013,2310209,Paracuru,4.4,32919
2013,2310258,Paraipaba,4,31413
2013,2310308,Parambu,3.9,31462
2013,2310407,Paramoti,3.8,11517
2013,2310506,Pedra Branca,4.3,42643
2013,2310605,Penaforte,5.3,8666
2013,2310704,Pentecoste,4,36442
2013,2310803,Pereiro,4.4,16063
2013,2310852,Pindoretama,4.4,19733
2013,2310902,Piquet Carneiro,4.4,16169
2013,2310951,Pires Ferreira,4.1,10556
2013,2311009,Poranga,3.9,12203
2013,2311108,Porteiras,4.5,15108
2013,2311207,Potengi,3.9,10651
2013,2311231,Potiretama,3.6,6278
2013,2311264,Quiterianópolis,4.3,20505
2013,2311306,Quixadá,3.9,83990
2013,2311355,Quixelô,3.9,15046
2013,2311405,Quixeramobim,4,75565
2013,2311504,Quixeré,4.1,21241
2013,2311603,Redenção,4.4,27088
2013,2311702,Reriutaba,4,19281
2013,2311801,Russas,4.9,73436
2013,2311900,Saboeiro,4.5,15835
2013,2311959,Salitre,3.7,15976
2013,2312007,Santana do Acaraú,3.4,31133
2013,2312106,Santana do Cariri,3.8,17445
2013,2312205,Santa Quitéria,4.2,43358
2013,2312304,São Benedito,4.3,45653
2013,2312403,São Gonçalo do Amarante,4.3,46247
2013,2312502,São João do Jaguaribe,3.3,7829
2013,2312601,São Luís do Curu,3.5,12663
2013,2312700,Senador Pompeu,3.6,26656
2013,2312809,Senador Sá,4.4,7210
2013,2312908,Sobral,5.1,197663
2013,2313005,Solonópole,3.8,18025
2013,2313104,Tabuleiro do Norte,4.4,30018
2013,2313203,Tamboril,4.2,25675
2013,2313252,Tarrafas,4.6,8949
2013,2313302,Tauá,4.6,57246
2013,2313351,Tejuçuoca,4.3,18083
2013,2313401,Tianguá,4.3,72110
2013,2313500,Trairi,4.3,53561
2013,2313559,Tururu,4.3,15224
2013,2313609,Ubajara,4.9,33205
2013,2313708,Umari,3.5,7660
2013,2313757,Umirim,3.8,19349
2013,2313807,Uruburetama,4.2,20768
2013,2313906,Uruoca,3.7,13348
2013,2313955,Varjota,3.7,18024
2013,2314003,Várzea Alegre,4.1,39651
2013,2314102,Viçosa do Ceará,4.5,57719
2013,2400109,Acari,4,11355
2013,2400208,Açu,2.6,56354
2013,2400307,Afonso Bezerra,3,11191
2013,2400406,Água Nova,4,3156
2013,2400505,Alexandria,3.6,13878
2013,2400604,Almino Afonso,3.8,4945
2013,2400703,Alto do Rodrigues,3.3,13440
2013,2400802,Angicos,3.3,11905
2013,2400901,Antônio Martins,2.7,7172
2013,2401008,Apodi,3.7,36049
2013,2401107,Areia Branca,2.7,26868
2013,2401206,Arês,2.2,13764
2013,2401305,Augusto Severo,3.2,9660
2013,2401404,Baía Formosa,3.3,9048
2013,2401453,Baraúna,2.7,26347
2013,2401503,Barcelona,3.4,4067
2013,2401602,Bento Fernandes,2.6,5385
2013,2401651,Bodó,,2412
2013,2401701,Bom Jesus,3,9965
2013,2401800,Brejinho,3,12286
2013,2401859,Caiçara do Norte,3.2,6257
2013,2401909,Caiçara do Rio do Vento,2.3,3531
2013,2402006,Caicó,3.3,66246
2013,2402105,Campo Redondo,3.4,10879
2013,2402204,Canguaretama,2.6,32945
2013,2402303,Caraúbas,3.5,20414
2013,2402402,Carnaúba dos Dantas,3.9,7896
2013,2402501,Carnaubais,3.3,10491
2013,2402600,Ceará-Mirim,3.1,71856
2013,2402709,Cerro Corá,3.4,11292
2013,2402808,Coronel Ezequiel,1.9,5580
2013,2402907,Coronel João Pessoa,,4946
2013,2403004,Cruzeta,4.4,8182
2013,2403103,Currais Novos,3.5,44528
2013,2403202,Doutor Severiano,3.7,7178
2013,2403251,Parnamirim,3.4,229414
2013,2403301,Encanto,3.1,5515
2013,2403400,Equador,3.3,6054
2013,2403509,Espírito Santo,2.4,10753
2013,2403608,Extremoz,3.1,26677
2013,2403707,Felipe Guerra,3.5,5973
2013,2403756,Fernando Pedroza,,3000
2013,2403806,Florânia,3.6,9245
2013,2403905,Francisco Dantas,,2929
2013,2404002,Frutuoso Gomes,4.1,4280
2013,2404101,Galinhos,3,2446
2013,2404200,Goianinha,3.3,24476
2013,2404309,Governador Dix-Sept Rosado,3.2,12934
2013,2404408,Grossos,2.7,9998
2013,2404507,Guamaré,3.2,13922
2013,2404606,Ielmo Marinho,3.3,13070
2013,2404705,Ipanguaçu,2.6,14814
2013,2404804,Ipueira,,2190
2013,2404853,Itajá,2.3,7336
2013,2404903,Itaú,3.1,5822
2013,2405009,Jaçanã,4,8573
2013,2405108,Jandaíra,2.6,7086
2013,2405207,Janduís,3.7,5453
2013,2405306,Januário Cicco,2.8,9651
2013,2405405,Japi,2.8,5490
2013,2405504,Jardim de Angicos,1.6,2676
2013,2405603,Jardim de Piranhas,3,14342
2013,2405702,Jardim do Seridó,3.6,12526
2013,2405801,João Câmara,2.5,34057
2013,2405900,João Dias,2.9,2687
2013,2406007,José da Penha,3.6,6049
2013,2406106,Jucurutu,3.4,18366
2013,2406155,Jundiá,,3790
2013,2406205,Lagoa d&apos;Anta,2.9,6587
2013,2406304,Lagoa de Pedras,3.2,7372
2013,2406403,Lagoa de Velhos,,2759
2013,2406502,Lagoa Nova,3.1,14942
2013,2406601,Lagoa Salgada,3.6,8009
2013,2406700,Lajes,3.5,10977
2013,2406809,Lajes Pintadas,2.2,4784
2013,2406908,Lucrécia,4.2,3860
2013,2407005,Luís Gomes,2.5,10042
2013,2407104,Macaíba,3.1,75548
2013,2407203,Macau,3.1,30749
2013,2407252,Major Sales,,3805
2013,2407302,Marcelino Vieira,3.7,8506
2013,2407401,Martins,4.1,8615
2013,2407500,Maxaranguape,4.3,11419
2013,2407609,Messias Targino,3,4448
2013,2407708,Montanhas,2.9,11644
2013,2407807,Monte Alegre,2.4,21833
2013,2407906,Monte das Gameleiras,2.7,2261
2013,2408003,Mossoró,3.7,280314
2013,2408102,Natal,3.1,853928
2013,2408201,Nísia Floresta,2.9,25800
2013,2408300,Nova Cruz,2.7,37079
2013,2408409,Olho-d&apos;Água do Borges,3.3,4391
2013,2408508,Ouro Branco,5.1,4860
2013,2408607,Paraná,,4165
2013,2408706,Paraú,3,3924
2013,2408805,Parazinho,3.9,5139
2013,2408904,Parelhas,3.3,21288
2013,2408953,Rio do Fogo,2.4,10607
2013,2409100,Passa e Fica,3.3,12188
2013,2409209,Passagem,3.2,3040
2013,2409308,Patu,3.2,12561
2013,2409332,Santa Maria,3.4,5174
2013,2409407,Pau dos Ferros,3.6,29430
2013,2409506,Pedra Grande,2.7,3505
2013,2409605,Pedra Preta,3.7,2607
2013,2409704,Pedro Avelino,2.4,7186
2013,2409803,Pedro Velho,3.2,14729
2013,2409902,Pendências,3.2,14402
2013,2410009,Pilões,3.6,3683
2013,2410108,Poço Branco,2.9,14845
2013,2410207,Portalegre,3.4,7708
2013,2410256,Porto do Mangue,2.9,5689
2013,2410306,Presidente Juscelino,2.8,9515
2013,2410405,Pureza,2.6,9081
2013,2410504,Rafael Fernandes,3.6,4961
2013,2410603,Rafael Godeiro,4.3,3191
2013,2410702,Riacho da Cruz,,3399
2013,2410801,Riacho de Santana,3.4,4280
2013,2410900,Riachuelo,2.7,7640
2013,2411007,Rodolfo Fernandes,2.6,4549
2013,2411056,Tibau,2.2,3935
2013,2411106,Ruy Barbosa,3.6,3689
2013,2411205,Santa Cruz,2.9,38142
2013,2411403,Santana do Matos,3.1,13688
2013,2411429,Santana do Seridó,5.6,2647
2013,2411502,Santo Antônio,2.8,23492
2013,2411601,São Bento do Norte,3,2967
2013,2411700,São Bento do Trairí,4.6,4205
2013,2411809,São Fernando,3.1,3556
2013,2411908,São Francisco do Oeste,,4103
2013,2412005,São Gonçalo do Amarante,2.8,95218
2013,2412104,São João do Sabugi,4.5,6174
2013,2412203,São José de Mipibu,2.4,42345
2013,2412302,São José do Campestre,2.3,12856
2013,2412401,São José do Seridó,4.3,4488
2013,2412500,São Miguel,3.4,22921
2013,2412559,São Miguel do Gostoso,3.2,9237
2013,2412609,São Paulo do Potengi,3,16888
2013,2412708,São Pedro,2.9,6296
2013,2412807,São Rafael,3.4,8351
2013,2412906,São Tomé,2.8,11187
2013,2413003,São Vicente,4.1,6328
2013,2413102,Senador Elói de Souza,2.8,5980
2013,2413201,Senador Georgino Avelino,2.7,4215
2013,2413300,Serra de São Bento,3.6,5896
2013,2413359,Serra do Mel,3,11159
2013,2413409,Serra Negra do Norte,3.4,8083
2013,2413508,Serrinha,3.6,6620
2013,2413557,Serrinha dos Pintos,3.5,4752
2013,2413607,Severiano Melo,3.3,4674
2013,2413706,Sítio Novo,,5333
2013,2413805,Taboleiro Grande,,2468
2013,2413904,Taipu,,12301
2013,2414001,Tangará,2.9,15175
2013,2414100,Tenente Ananias,3.1,10468
2013,2414159,Tenente Laurentino Cruz,3.8,5843
2013,2414209,Tibau do Sul,3,12708
2013,2414308,Timbaúba dos Batistas,3.2,2398
2013,2414407,Touros,2.8,32942
2013,2414456,Triunfo Potiguar,3.2,3406
2013,2414506,Umarizal,3.4,10893
